0.6	0.6	4	0.5	0	3.51033	1.9177	5.19994	0	0	0	0.0225	0.0225	1	1	1
8.3317	0.840249	5.04208	0.0559254	0.0181044	8.24796	0.840322	8.35106	1.01814	5.02178	0.0580197	0.0219471	5.01333	0.291199	5.07766	0.812843	0.262621	2.25981	0.00354176	0.00871344	0.0348189	0.00712823	0.0659287
8.5682	0.857278	5.02178	0.059117	0.0219471	8.45858	1.41118	8.60472	1.06011	5.19477	0.125816	0.143158	5.15371	0.651861	5.06537	0.865226	0.262621	6.58211	0.00363552	0.0103807	0.0287439	0.00808341	0.0690545
8.84504	0.983733	5.19477	0.132974	0.143158	8.74615	1.04858	8.85775	1.10473	5.17044	0.153938	0.180155	5.1093	0.792786	5.05216	0.919037	0.463586	6.58211	0.0035536	0.00892001	0.0348185	0.00726889	0.0663122
9.08192	1.05295	5.17044	0.162946	0.180155	9.8809	1.1419	9.1101	1.15208	5.24335	0.16144	0.175818	5.17517	0.842815	5.03798	0.974245	0.463586	6.86226	0.00365229	0.0108518	0.0286857	0.0082559	0.0693887
9.3761	1.0989	5.24335	0.170231	0.175818	9.25579	1.04913	9.36172	1.20223	5.21297	0.160312	0.159161	5.14613	0.832125	5.0228	1.03082	0.622896	6.86226	0.00356829	0.00915628	0.0347924	0.00730336	0.0662019
9.61461	1.1251	5.21297	0.16827	0.159161	10.1016	1.52474	9.61255	1.25524	5.28366	0.196662	0.20733	5.18181	1.03241	5.00656	1.08873	0.622896	4.17349	0.00367305	0.0112861	0.0287667	0.00836876	0.069581
9.89491	1.22301	5.28366	0.207028	0.20733	10.0484	1.44598	9.86254	1.31118	5.33255	0.264589	0.306159	5.14698	1.39453	4.98922	1.14794	2.27687	4.17349	0.00358843	0.00935505	0.0348478	0.00730322	0.0660841
10.1673	1.3819	5.33255	0.279897	0.306159	10.5377	1.72555	10.1117	1.37011	5.22494	0.320956	0.389216	4.95812	1.64833	4.97074	1.20841	2.27687	4.20135	0.00369894	0.0115932	0.0294621	0.00824498	0.0685925
10.3994	1.5149	5.22494	0.340417	0.389216	10.2492	1.45907	10.3598	1.4321	5.18466	0.332052	0.376008	4.90145	1.69012	4.95106	1.2701	0.952161	4.20135	0.00363382	0.00940983	0.0353393	0.00716075	0.0652911
10.6207	1.58448	5.18466	0.350853	0.376008	10.9084	1.70343	10.6069	1.49721	5.05796	0.37884	0.44103	4.69932	1.87065	4.93014	1.33298	0.952161	2.97125	0.00375179	0.0115802	0.0306398	0.00806481	0.067523
10.8352	1.70435	5.05796	0.400891	0.44103	10.7313	1.45265	10.853	1.56549	4.99353	0.337573	0.334255	4.7117	1.65385	4.90794	1.39701	2.16301	2.97125	0.00367637	0.00930525	0.0361335	0.00705707	0.06476
11.064	1.68971	4.99353	0.354286	0.334255	11.4783	1.42876	11.0979	1.637	5.08006	0.321331	0.269252	4.82005	1.60444	4.8844	1.46213	2.16301	2.63398	0.00380412	0.0115236	0.0313044	0.00811817	0.0678038
11.3389	1.73654	5.08006	0.334794	0.269252	11.587	1.61462	11.3416	1.71179	5.10866	0.286908	0.187013	4.89984	1.44569	4.85948	1.52832	2.54538	2.63398	0.00368375	0.00931687	0.0365341	0.00711704	0.0650876
11.6289	1.74765	5.10866	0.296259	0.187013	11.4763	1.53917	11.584	1.78992	5.04188	0.288274	0.176899	4.83384	1.4334	4.83313	1.59551	2.54538	0.774858	0.00382564	0.011794	0.0309125	0.00837169	0.0690725
11.856	1.80226	5.04188	0.297119	0.176899	11.7788	1.74591	11.8251	1.87144	5.01516	0.285802	0.157703	4.81173	1.41391	4.80531	1.66366	0.322166	0.774858	0.00368317	0.00943616	0.0362103	0.00729271	0.0659538
12.0853	1.85415	5.01516	0.293687	0.157703	12.136	2.14937	12.0647	1.95639	5.13148	0.303555	0.166972	4.89687	1.53387	4.77598	1.73273	0.322166	1.44216	0.00382733	0.0119599	0.0306169	0.0086098	0.0699887
12.3462	1.95724	5.13148	0.311904	0.166972	12.3226	1.78353	12.3029	2.04482	5.09548	0.263934	0.0855101	4.91903	1.32931	4.74508	1.80265	0.811523	1.44216	0.00369496	0.00953977	0.0359846	0.0074446	0.0665075
12.5957	1.95202	5.09548	0.268209	0.0855101	12.5457	1.77728	12.5394	2.13677	5.17232	0.254418	0.0564241	5.00583	1.30178	4.71257	1.87338	0.811523	0.824798	0.00384803	0.0122266	0.030176	0.00883884	0.07079
12.8589	2.00446	5.17232	0.257239	0.0564241	12.5924	2.17509	12.7743	2.23227	5.14269	0.322022	0.165663	4.87834	1.62758	4.67842	1.94485	3.17205	0.824798	0.00368792	0.00967981	0.0356843	0.00757162	0.0669415
13.049	2.17371	5.14269	0.330305	0.165663	13.2198	2.6644	13.0075	2.33137	5.28713	0.340035	0.170146	4.9844	1.76336	4.64258	2.01701	3.17205	2.96144	0.00384128	0.0124462	0.0306135	0.00887005	0.0704319
13.3228	2.29427	5.28713	0.348542	0.170146	13.0875	2.40708	13.2388	2.43409	5.25791	0.395915	0.250009	4.85118	2.02773	4.605	2.08981	2.24534	2.96144	0.00372181	0.00978005	0.0359614	0.00752672	0.0664816
13.5185	2.45889	5.25791	0.408415	0.250009	12.7087	3.12439	13.4682	2.54047	5.08373	0.483206	0.400402	4.50169	2.36201	4.56565	2.16317	2.24534	10.216	0.00388159	0.0125506	0.0318891	0.0086099	0.0687339
13.6688	2.65481	5.08373	0.503226	0.400402	13.836	2.62479	13.6955	2.65053	5.10974	0.482639	0.365238	4.52607	2.37152	4.52448	2.23703	1.02844	10.216	0.00379438	0.00966047	0.036799	0.00734129	0.0654022
13.923	2.75193	5.10974	0.500901	0.365238	13.8302	2.73893	13.9208	2.7643	5.09286	0.504553	0.373748	4.45824	2.46197	4.48147	2.31134	1.02844	0.1043	0.00395672	0.0121779	0.0339946	0.00819596	0.0664415
14.1369	2.8784	5.09286	0.523241	0.373748	14.2106	2.94205	14.1439	2.88179	5.12328	0.534729	0.39216	4.40811	2.61087	4.43656	2.38601	0.331318	0.1043	0.00384054	0.00947517	0.0382049	0.00707666	0.0640378
14.3634	3.03281	5.12328	0.554337	0.39216	14.5568	2.87021	14.3646	3.00303	5.23302	0.515517	0.302538	4.55293	2.5798	4.38974	2.46099	0.331318	1.66623	0.00401488	0.0119638	0.0361246	0.0078682	0.0648227
14.6256	3.13588	5.23302	0.530643	0.302538	14.4616	2.90734	14.583	3.12802	5.13472	0.483854	0.226909	4.5453	2.38864	4.34097	2.5362	2.56452	1.66623	0.00387562	0.00940394	0.0395802	0.00683187	0.0629657
14.8382	3.17205	5.13472	0.4952	0.226909	14.6754	3.96041	14.7989	3.25679	5.23813	0.514606	0.247126	4.55972	2.57817	4.29021	2.61157	2.56452	3.43362	0.00408656	0.0121489	0.0358843	0.00799674	0.066054
15.0686	3.34685	5.23813	0.526963	0.247126	15.0261	3.5067	15.0122	3.38932	5.28141	0.572829	0.322873	4.43835	2.86259	4.23744	2.68703	0.680669	3.43362	0.00391942	0.00947497	0.039294	0.00690966	0.0637752
15.2695	3.56183	5.28141	0.588972	0.322873	15.3685	4.14761	15.2228	3.52563	5.25273	0.625073	0.399327	4.25954	3.07367	4.18263	2.76249	0.680669	2.3332	0.0041291	0.0121174	0.0376252	0.0077022	0.064302
15.4649	3.7579	5.25273	0.64504	0.399327	15.5236	3.82936	15.4306	3.66572	5.28585	0.657975	0.420148	4.18233	3.23238	4.12575	2.83789	0.286778	2.3332	0.00399731	0.00936617	0.0404159	0.00668403	0.0625375
15.6763	3.94658	5.28585	0.678982	0.420148	15.7234	3.4105	15.6355	3.80957	5.25984	0.662032	0.392512	4.14867	3.23333	4.06678	2.91315	0.286778	1.2116	0.00420506	0.011788	0.0402988	0.0071716	0.0613672
15.8858	4.08192	5.25984	0.681657	0.392512	15.9774	4.00094	15.8375	3.95719	5.2403	0.653482	0.346784	4.16065	3.18587	4.00571	2.98817	0.426746	1.2116	0.00404647	0.00917363	0.0422246	0.00630995	0.0606025
16.1144	4.2025	5.2403	0.670821	0.346784	16.3376	4.21632	16.0363	4.10854	5.16299	0.693515	0.410274	3.97036	3.30041	3.94251	3.0629	0.426746	1.57055	0.00429074	0.011717	0.0412784	0.00705385	0.0612143
16.2954	4.3789	5.16299	0.714028	0.410274	16.3313	4.44499	16.2319	4.26363	5.19347	0.726186	0.429706	3.88322	3.44858	3.87716	3.13723	0.179836	1.57055	0.00410329	0.00908434	0.042802	0.00624494	0.0605746
16.4879	4.57678	5.19347	0.747671	0.429706	16.7586	4.48231	16.4242	4.42242	5.2249	0.731289	0.393245	3.88897	3.48934	3.80966	3.21109	0.179836	0.758266	0.00434162	0.0114437	0.0432484	0.00674449	0.0595284
16.6999	4.74279	5.2249	0.750951	0.393245	16.6039	4.67344	16.613	4.5849	5.18616	0.744783	0.383805	3.81305	3.51525	3.74	3.28438	0.512629	0.758266	0.00415052	0.00893813	0.0441354	0.00603253	0.0594483
16.8761	4.90052	5.18616	0.763974	0.383805	16.9236	5.10119	16.7983	4.75103	5.05552	0.818864	0.527195	3.45318	3.69241	3.66817	3.35704	0.512629	3.39413	0.00441592	0.011327	0.0444125	0.00660462	0.0589458
17.0016	5.1148	5.05552	0.845224	0.527195	16.9955	5.21099	16.9799	4.92077	5.09745	0.867105	0.562044	3.29824	3.8866	3.59416	3.42897	0.24771	3.39413	0.00422712	0.00877115	0.0448954	0.00596265	0.0591469
17.1534	5.34901	5.09745	0.895207	0.562044	17.3421	4.64623	17.1579	5.09409	5.06844	0.877188	0.532382	3.24033	3.89735	3.51797	3.50008	0.24771	1.74957	0.00445299	0.010783	0.0475544	0.006041	0.0555481
17.3224	5.51686	5.06844	0.903807	0.532382	17.2894	5.43542	17.3319	5.27094	5.02829	0.890754	0.512512	3.16192	3.90973	3.4396	3.57028	0.243603	1.74957	0.00426591	0.00847283	0.0472319	0.00557502	0.0568747
17.478	5.68612	5.02829	0.91638	0.512512	17.6463	4.74597	17.5019	5.45128	4.96957	0.903902	0.500495	3.07392	3.90483	3.35907	3.63949	0.243603	3.03689	0.00452728	0.0105269	0.0494882	0.00582043	0.0546317
17.6314	5.85024	4.96957	0.928927	0.500495	17.7853	5.62476	17.6679	5.63506	4.8652	0.868192	0.406449	3.14393	3.71294	3.27637	3.70762	2.0073	3.03689	0.00430609	0.00831851	0.0485633	0.00543656	0.0563108
17.835	5.94041	4.8652	0.888514	0.406449	17.9216	6.07151	17.8297	5.82221	4.82821	0.905956	0.454415	2.97868	3.79987	3.19151	3.77458	2.0073	0.581545	0.00461747	0.0104617	0.0494215	0.00599024	0.0560097
17.9696	6.13946	4.82821	0.928677	0.454415	18.1263	6.16985	17.9872	6.01269	4.8479	0.916838	0.435344	2.94914	3.84769	3.10453	3.84027	0.944065	0.581545	0.00435535	0.00826794	0.0483948	0.0056064	0.0573902
18.1418	6.33026	4.8479	0.938605	0.435344	18.1245	6.79027	18.1402	6.20641	4.89092	0.936855	0.422889	2.89702	3.94061	3.01542	3.90462	0.944065	0.831437	0.0046655	0.0103429	0.0503154	0.00598078	0.0556229
18.2909	6.54153	4.89092	0.957999	0.422889	18.2164	6.66138	18.2888	6.40332	4.94978	0.989904	0.472965	2.71629	4.13788	2.92421	3.96753	0.531442	0.831437	0.00441351	0.0081998	0.0489669	0.00559974	0.0570593
18.398	6.8	4.94978	1.01355	0.472965	18.4022	7.02231	18.4328	6.60333	4.95885	1.01809	0.482062	2.60338	4.2205	2.83093	4.0289	0.531442	0.193611	0.00471004	0.0101478	0.0522811	0.00565075	0.0533319
18.524	7.01983	4.95885	1.04219	0.482062	18.5422	6.76013	18.572	6.80638	4.82437	0.992622	0.406593	2.6365	4.04022	2.7356	4.08867	1.89881	0.193611	0.00448526	0.00804374	0.050381	0.00532763	0.0553487
18.6807	7.12825	4.82437	1.01295	0.406593	18.8089	7.24388	18.7064	7.01237	4.88217	0.988415	0.340828	2.68526	4.07737	2.63825	4.14672	1.89881	0.78267	0.00483047	0.0100282	0.0528637	0.00560485	0.0533598
18.8378	7.3311	4.88217	1.00546	0.340828	19.1441	7.18344	18.8359	7.22122	4.80114	0.941971	0.24316	2.82401	3.88277	2.53893	4.20299	3.57795	0.78267	0.00452633	0.0079955	0.0507259	0.00530217	0.0554191
19.0525	7.44458	4.80114	0.954129	0.24316	18.5479	7.4012	18.9604	7.43283	4.68622	0.996953	0.352628	2.54398	3.93559	2.43767	4.25737	3.57795	3.9466	0.00494467	0.010095	0.0514141	0.00589007	0.0553345
19.1246	7.6436	4.68622	1.01458	0.352628	19.0138	7.8688	19.0798	7.64712	4.80387	1.06996	0.439345	2.30663	4.21386	2.3345	4.3098	1.67396	3.9466	0.00458723	0.00798465	0.0495812	0.00555605	0.0569491
19.1925	7.94573	4.80387	1.09192	0.439345	19.3089	7.67375	19.1939	7.86397	4.81095	1.0752	0.400014	2.28787	4.23212	2.22949	4.36017	1.67396	0.314899	0.00492397	0.00981739	0.0534381	0.00552808	0.0526523
19.3172	8.14686	4.81095	1.0952	0.400014	19.132	8.12845	19.3028	8.08329	4.80729	1.11523	0.430552	2.11506	4.317	2.12266	4.40842	1.25007	0.314899	0.00462687	0.00780546	0.0511796	0.00526919	0.0549752
19.3837	8.37482	4.80729	1.13676	0.430552	19.0239	8.17194	19.4062	8.30497	4.81797	1.1206	0.381308	2.09648	4.33792	2.01409	4.45445	1.25007	2.19614	0.00497968	0.0095837	0.0552303	0.00521416	0.0509427
19.486	8.58105	4.81797	1.13967	0.381308	19.347	8.30741	19.5042	8.5289	4.67769	1.11284	0.342165	2.06807	4.19569	1.90381	4.49819	3.20153	2.19614	0.00467302	0.00765503	0.0525307	0.00502413	0.0537493
19.5844	8.71159	4.67769	1.12995	0.342165	19.6843	8.35902	19.5966	8.75494	4.63896	1.13821	0.370275	1.94475	4.21164	1.7919	4.53956	3.20153	0.484096	0.00508432	0.0094667	0.0556355	0.00521738	0.0514526
19.671	8.91508	4.63896	1.15672	0.370275	20.0039	8.8906	19.6835	8.983	4.60501	1.11034	0.300598	2.04625	4.1254	1.67841	4.57848	3.8381	0.484096	0.00472018	0.00756475	0.0527868	0.00506149	0.0542525
19.8433	9.08113	4.60501	1.12537	0.300598	19.6061	9.48659	19.7645	9.21294	4.56951	1.15633	0.378035	1.84013	4.18262	1.56341	4.61488	3.8381	1.08198	0.00517129	0.00938426	0.0554305	0.00535655	0.0524254
19.9056	9.30267	4.56951	1.17524	0.378035	20.1574	9.45949	19.8398	9.44463	4.63594	1.16672	0.365014	1.82272	4.26258	1.44697	4.64869	3.29529	1.08198	0.00478545	0.00749805	0.0525803	0.00520174	0.055043
20.0321	9.54347	4.63594	1.18497	0.365014	19.6163	9.76606	19.9093	9.67795	4.57592	1.2335	0.485859	1.51435	4.31808	1.32916	4.67984	3.29529	2.25412	0.00521939	0.00923673	0.05643	0.00525141	0.0514917
20.0576	9.77036	4.57592	1.25779	0.485859	20.1573	9.90876	19.9728	9.91275	4.64209	1.26527	0.496687	1.39633	4.42711	1.21005	4.70826	1.04166	2.25412	0.00486119	0.00736134	0.0533393	0.00512104	0.0543351
20.1318	10.0273	4.64209	1.2901	0.496687	19.1911	11.5493	20.0303	10.1489	4.72649	1.28539	0.457053	1.33071	4.53529	1.08972	4.73389	1.04166	7.50848	0.00523853	0.00891961	0.0586297	0.00481396	0.0488113
20.1914	10.2844	4.72649	1.30825	0.457053	20.166	10.4687	20.0818	10.3863	4.83119	1.33683	0.497645	1.12004	4.69957	0.968259	4.75666	1.00925	7.50848	0.00490802	0.00717718	0.0551162	0.00475705	0.0522976
20.2202	10.5808	4.83119	1.36172	0.497645	19.6775	10.803	20.1271	10.6247	4.80947	1.40012	0.587045	0.81688	4.73959	0.845742	4.77652	1.00925	2.26823	0.00527729	0.00864817	0.0609539	0.00427274	0.0460438
20.2151	10.8266	4.80947	1.42947	0.587045	20.371	11.0109	20.1663	10.864	4.89096	1.43132	0.587684	0.679971	4.84346	0.722256	4.7934	2.13332	2.26823	0.00496941	0.00695735	0.0569687	0.00430337	0.0501742
20.2616	11.1105	4.89096	1.4607	0.587684	19.4335	12.3402	20.1993	11.1041	4.9518	1.45108	0.540863	0.591414	4.91635	0.597892	4.80727	2.13332	4.97139	0.00532151	0.00830954	0.063366	0.00371352	0.0435081
20.2866	11.3775	4.9518	1.47812	0.540863	20.3164	11.3483	20.2261	11.3449	4.93036	1.47154	0.532275	0.488585	4.90609	0.472738	4.81807	0.0498647	4.97139	0.00499928	0.00676522	0.0589375	0.00383517	0.0481919
20.3168	11.611	4.93036	1.49815	0.532275	19.2063	12.2418	20.2466	11.5861	4.90352	1.57681	0.725226	-0.029505	4.90343	0.346889	4.82575	0.0498647	8.6765	0.00541572	0.00811782	0.0651326	0.00339337	0.0424941
20.2256	11.8694	4.90352	1.61307	0.725226	20.6141	11.9422	20.2608	11.8275	4.86885	1.5729	0.669731	-0.0102488	4.86884	0.220439	4.83027	5.59796	8.6765	0.00507554	0.00658004	0.0602881	0.00358336	0.0474167
20.3015	12.0969	4.86885	1.60639	0.669731	19.966	11.9688	20.2687	12.0692	4.89011	1.54433	0.484373	0.129407	4.8884	0.093487	4.83159	5.59796	4.58983	0.0054712	0.00782433	0.0670092	0.00304924	0.0409889
20.3436	12.3314	4.89011	1.56855	0.484373	20.3263	12.4966	20.2701	12.3108	4.9889	1.58268	0.500828	-0.059306	4.98855	-0.0338694	4.82968	0.850917	4.58983	0.00505218	0.00647862	0.0618236	0.00330286	0.0461855
20.3182	12.6295	4.9889	1.60773	0.500828	20.0192	12.4823	20.2652	12.5522	4.94798	1.65843	0.640658	-0.433064	4.92899	-0.161529	4.82451	0.850917	2.5321	0.00553586	0.00774344	0.0681282	0.00288935	0.0404595
20.2438	12.8675	4.94798	1.69046	0.640658	20.498	12.8924	20.254	12.7933	4.90218	1.66368	0.604677	-0.454686	4.88105	-0.28939	4.81605	2.28833	2.5321	0.0051326	0.00636589	0.062562	0.00317323	0.0457019
20.2729	13.0944	4.90218	1.69392	0.604677	20.9151	12.2555	20.2363	13.0339	4.87183	1.68339	0.586892	-0.547359	4.84099	-0.417348	4.80428	2.28833	2.17916	0.00560776	0.00755905	0.0692851	0.00270675	0.0395651
20.259	13.3221	4.87183	1.71273	0.586892	20.1943	13.1688	20.2122	13.2738	4.80014	1.71118	0.586439	-0.671651	4.75292	-0.545298	4.78918	0.976276	2.17916	0.00515148	0.00627043	0.0634796	0.00302511	0.0449367
20.2208	13.5219	4.80014	1.7405	0.586439	19.858	13.5236	20.1818	13.5129	4.80844	1.72756	0.53813	-0.750685	4.74948	-0.673135	4.77072	0.976276	1.35632	0.00565964	0.00742968	0.0701743	0.00260408	0.0391821
20.1805	13.757	4.80844	1.75446	0.53813	20.3245	13.8896	20.1449	13.7509	4.84558	1.74554	0.525055	-0.842454	4.77178	-0.800753	4.74892	1.4291	1.35632	0.00517787	0.00618986	0.0641598	0.00295239	0.0446169
20.1563	14.0181	4.84558	1.7718	0.525055	20.3387	13.5307	20.1017	13.9878	4.81869	1.78575	0.567782	-1.02786	4.70779	-0.928043	4.72374	1.4291	0.773066	0.00572287	0.00731969	0.0708197	0.00251441	0.0386958
20.0913	14.2406	4.81869	1.81414	0.567782	20.1216	14.337	20.0521	14.2233	4.86487	1.81498	0.568103	-1.17615	4.72055	-1.0549	4.69521	0.355845	0.773066	0.00523178	0.00610279	0.0646161	0.00287767	0.044173
20.0274	14.4987	4.86487	1.84338	0.568103	19.6717	14.4038	19.9962	14.4573	4.86319	1.8434	0.557693	-1.30934	4.68361	-1.18121	4.66331	0.355845	1.33326	0.00577251	0.00718156	0.0715116	0.00237002	0.03783
19.9491	14.7265	4.86319	1.87128	0.557693	19.781	14.773	19.934	14.6897	4.94109	1.88981	0.581382	-1.54968	4.69178	-1.30687	4.62805	0.970369	1.33326	0.00527069	0.00600863	0.0651941	0.0027474	0.0434151
19.8246	14.9868	4.94109	1.91888	0.581382	20.1149	14.0165	19.8655	14.9202	4.90714	1.89485	0.507375	-1.56249	4.65173	-1.43177	4.58944	0.970369	3.36683	0.00581176	0.00703453	0.0722005	0.00218413	0.0367776
19.7604	15.2016	4.90714	1.92022	0.507375	20.0208	15.2053	19.7908	15.1486	4.82498	1.89543	0.476299	-1.53897	4.57296	-1.55581	4.54751	2.31476	3.36683	0.00528743	0.00592192	0.0658059	0.00257492	0.0424945
19.7415	15.4071	4.82498	1.91924	0.476299	20.0157	15.3443	19.7099	15.3749	4.77914	2.00597	0.747325	-2.01474	4.3337	-1.67887	4.50226	2.31476	7.218	0.00591802	0.00692288	0.0725723	0.00215642	0.0370373
